@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute pnumber numeric
@attribute nnumber numeric
@attribute weight real
@attribute polarity real
@attribute question_mark {yes, no}
@data
objective,3,3,0.985429359123998,0.1,yes
positive,1,1,2.272700030967552,0.1,no
positive,0,0,0.0,0.0,no
positive,2,2,1.08258407596962,0.65,no
positive,0,0,1.09262600177811,0.13636363636363635,no
objective,0,0,0.728546610120507,0.25,no
positive,1,1,0.0,0.25,no
positive,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
objective,1,1,0.0,0.0,no
positive,2,2,0.35065737125896695,0.14285714285714285,no
positive,1,1,0.728546610120507,0.25,no
positive,2,2,1.22982014009508,-0.16666666666666666,no
negative,0,0,0.0,0.0,no
neutral,0,0,1.967104468869755,-0.08333333333333333,no
neutral,1,1,0.0,0.0,no
negative,2,2,0.60259011929692,0.0,no
negative,1,1,1.29896406337605,0.0,no
positive,3,3,0.0191540206361393,0.7,yes
positive,1,1,1.21836121740248,0.35,no
neutral,0,0,0.0,0.0,no
objective,2,2,1.44318462459112,0.65,no
negative,1,1,0.0,0.0,no
negative,2,2,1.0158015179475453,-0.18253968253968253,yes
positive,1,1,4.258491287664408,0.13333333333333333,no
objective,2,2,1.821172611898617,0.12878787878787878,no
neutral,1,1,0.0,0.0,yes
positive,0,0,0.0,0.0,yes
positive,2,2,1.69291549280358,0.5,no
positive,1,1,3.47573912884161,0.35,no
neutral,0,0,1.3975116763104318,0.11527777777777777,no
neutral,1,1,1.763304704049422,0.4,yes
negative,1,1,0.0,0.0,yes
positive,0,0,0.728546610120507,0.0625,no
positive,2,2,3.47573912884161,0.6,no
positive,0,0,1.462896899397312,-0.08333333333333333,no
negative,2,2,0.156352266882197,-0.10714285714285715,yes
positive,4,4,3.47573912884161,0.6,no
negative,2,2,1.09262600177811,0.13636363636363635,no
neutral,1,1,0.0,0.5,no
neutral,2,2,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,1,1,3.47573912884161,0.7,no
positive,1,1,2.481804894499673,0.04999999999999999,no
negative,0,0,0.0,0.0,yes
neutral,1,1,2.7478990877942433,0.35,no
objective,0,0,0.539273336475273,0.0,no
positive,2,2,4.56836513061972,0.27878787878787875,no
positive,0,0,0.6904135553457169,0.43333333333333335,no
negative,1,1,0.6678117146634499,-0.29583333333333334,no
neutral,1,1,0.927524894935943,-0.4,no
positive,0,0,0.0,0.0,no
objective,4,4,5.474202243257233,0.1,yes
objective,1,1,0.0,0.0,no
positive,2,2,3.17790540105483,0.65,no
positive,2,2,0.0,0.0,no
neutral,1,1,1.25810250562971,0.0,no
positive,0,0,2.018605393042101,0.13636363636363635,no
positive,0,0,1.785518491539432,0.0,no
positive,1,1,-0.609804944608156,0.2833333333333333,yes
objective,1,1,0.0,0.0,no
positive,1,1,0.0,0.0,no
neutral,2,2,0.0,0.7000000000000001,no
negative,1,1,0.0,0.13636363636363635,yes
positive,3,3,0.0,0.0,no
positive,2,2,0.0,0.25,no
negative,3,3,0.539184130386007,-0.2571428571428572,yes
positive,2,2,4.55832320481123,0.75,no
negative,0,0,2.30948092792753,0.09545454545454544,no
neutral,0,0,2.713288892155703,0.08,no
negative,2,2,0.9807718436395853,-0.25,yes
neutral,2,2,0.0,0.25,no
positive,2,2,1.25810250562971,0.0,no
positive,3,3,4.38660160630478,0.6,no
objective,0,0,0.0,0.0,no
neutral,1,1,-0.168640442934075,0.0,no
objective,1,1,0.0,-0.16666666666666666,no
negative,0,0,1.97943920935285,-0.041666666666666664,no
positive,3,3,3.46104918597971,0.25,no
negative,2,2,1.0466531568771,0.5,no
negative,0,0,0.728546610120507,0.125,no
objective,1,1,2.2142914779778398,-0.0888888888888889,no
negative,3,3,4.79407103029938,0.1,no
positive,1,1,3.030310825095162,0.13727272727272727,yes
negative,3,3,1.21190494807814,0.5,no
objective,0,0,0.680720628079802,0.0,yes
negative,0,0,0.0,0.0,no
positive,3,3,1.244930896376608,0.0,no
positive,2,2,1.93262312632601,0.5,no
positive,0,0,0.0,0.0,yes
neutral,1,1,0.8574136791389391,0.05770202020202019,no
negative,1,1,0.0,-0.8,no
positive,1,1,0.0,-0.35,no
positive,1,1,0.546414706765328,0.06666666666666667,no
neutral,0,0,0.0,0.0,yes
objective,1,1,0.0,0.0,no
neutral,1,1,0.0,0.0,no
positive,0,0,0.869896575344679,0.0,no
positive,0,0,1.606121503813391,-0.08181818181818182,no
objective,0,0,0.0,0.0,no
negative,0,0,0.0544789358725679,0.4,yes
objective,1,1,0.0,0.0,no
objective,1,1,0.0,0.06818181818181818,no
neutral,1,1,0.31546278133274,-0.2125,no
neutral,1,1,0.0,0.0,no
neutral,0,0,0.0,0.8,no
negative,2,2,0.0,-0.125,no
positive,2,2,0.0,0.2,no
neutral,1,1,0.0,0.0,no
positive,0,0,0.0,0.8,no
positive,0,0,1.10479786345963,0.0,yes
positive,3,3,1.21190494807814,0.5,no
positive,3,3,1.25397252029775,0.17857142857142858,no
neutral,1,1,3.47573912884161,0.7,yes
positive,1,1,0.0,0.0,no
neutral,2,2,0.0,0.0,no
negative,1,1,1.399053353753336,-0.275,yes
positive,2,2,1.66613185449918,0.5,no
positive,1,1,0.956119788004745,0.4166666666666667,no
neutral,1,1,0.589370903952815,0.0,no
negative,1,1,0.0,0.9,no
positive,1,1,0.0,0.375,no
objective,0,0,0.0,0.0,no
negative,0,0,0.0,0.0,no
neutral,1,1,0.0,0.0,no
negative,0,0,-0.447984596426972,-0.5,no
neutral,1,1,0.0,0.05000000000000001,no
positive,1,1,1.05521412973117,0.0,no
positive,0,0,1.8151581446028322,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,3.47573912884161,0.75,no
positive,0,0,1.25810250562971,0.0,no
objective,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
objective,5,5,5.474202243257233,0.13333333333333333,yes
positive,1,1,-0.236362416060348,0.033333333333333326,no
positive,5,5,4.2414635247550105,0.3499999999999999,no
positive,1,1,0.0,0.04999999999999999,no
positive,2,2,0.0,0.11249999999999999,no
positive,2,2,0.281785813434765,0.4,no
positive,2,2,5.455423820297462,0.31666666666666665,no
positive,1,1,0.0,0.9,no
positive,2,2,2.54999708019995,0.3333333333333333,no
objective,1,1,1.06428594932371,0.09375,no
positive,1,1,0.513495502035281,-0.3,no
negative,2,2,2.955990576658105,0.03333333333333333,no
negative,2,2,0.08415837823488298,-0.10000000000000002,no
negative,0,0,0.0,0.0,no
positive,5,5,3.47573912884161,0.4611111111111111,no
neutral,0,0,0.0,0.0,no
negative,0,0,-0.592887503027689,-0.2125,no
positive,1,1,0.0,0.0,no
objective,0,0,1.25810250562971,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,1.08258407596962,0.8,no
positive,2,2,0.0,0.0,no
positive,1,1,1.21836121740248,0.175,no
positive,0,0,1.947209041591284,0.2,no
positive,1,1,1.21503846854329,0.19814814814814816,yes
positive,1,1,1.08258407596962,0.8,no
positive,4,4,5.16767160365716,0.6,no
positive,2,2,1.08258407596962,0.8,no
negative,1,1,-3.51171860862072,-0.6999999999999998,no
positive,1,1,0.680720628079802,0.39999999999999997,no
positive,2,2,0.0,0.5,no
positive,1,1,2.295960411016892,0.2708333333333333,no
positive,0,0,0.0,0.0,yes
neutral,1,1,0.0,0.022222222222222213,no
negative,0,0,0.280562013693535,-0.2833333333333333,no
objective,0,0,0.680720628079802,0.0,no
positive,1,1,1.32743923198652,0.06666666666666667,no
neutral,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,yes
negative,2,2,1.8496011425333818,-0.0625,no
positive,2,2,1.2114511449880518,0.38,no
positive,1,1,0.0,0.4,no
neutral,0,0,0.5924441634340604,0.0,no
positive,0,0,1.3184552860947578,0.3333333333333333,no
positive,1,1,0.0,0.0,no
neutral,1,1,0.680720628079802,0.5333333333333333,no
neutral,0,0,0.728546610120507,0.25,no
positive,0,0,0.0,0.0,no
positive,1,1,0.927524894935943,-0.2777777777777778,no
positive,2,2,0.8437114172507,-0.05,no
positive,2,2,0.0,0.375,no
objective,0,0,0.0,0.0,no
positive,1,1,0.575659792308677,0.1,no
positive,0,0,0.176961179222829,0.1,no
positive,2,2,3.12471154706537,0.3666666666666667,no
negative,0,0,0.0,-0.15000000000000002,yes
negative,2,2,0.680720628079802,0.0,no
positive,5,5,4.669005597543977,0.5464285714285715,no
negative,3,3,1.21685492614942,0.35,no
objective,0,0,0.0,0.1,no
neutral,1,1,0.0,0.25,no
positive,0,0,0.46744671364389806,0.0,no
positive,1,1,0.40828501492015,-0.1,yes
positive,2,2,3.0705495047593603,0.4,no
positive,1,1,2.30176734593236,0.37777777777777777,no
objective,0,0,0.0,0.0,yes
negative,0,0,0.6704415704494258,-0.5,no
neutral,0,0,1.6153186816168685,-0.22916666666666669,yes
positive,1,1,0.0,0.0,no
neutral,1,1,0.0,0.5,yes
positive,2,2,5.97827559928548,0.4166666666666667,no
positive,3,3,0.927524894935943,-0.4,no
negative,0,0,0.728546610120507,0.125,no
positive,1,1,1.93262312632601,0.5,no
positive,4,4,0.42878788004184903,0.3214285714285714,no
positive,6,6,0.0,0.5,no
positive,3,3,2.125919844820122,0.4,no
negative,1,1,0.0,0.0,no
negative,0,0,0.0,-0.15000000000000002,no
positive,3,3,11.52941006547297,0.65,no
negative,0,0,-0.331697910025503,-0.3333333333333333,yes
neutral,1,1,0.0716111450187032,0.0,no
positive,1,1,1.04366484030265,0.3333333333333333,no
positive,1,1,0.0,0.0,no
positive,2,2,3.050044684619755,-0.022222222222222237,no
neutral,0,0,0.0,0.0,no
positive,2,2,1.909940407175629,0.14545454545454545,no
neutral,2,2,0.0,0.5,no
neutral,0,0,-1.6547943410880501,0.175,no
negative,1,1,0.0,-0.3,no
positive,2,2,1.07129910975397,0.375,no
neutral,0,0,0.0,0.0,no
positive,1,1,0.927524894935943,-0.4,yes
objective,2,2,-0.597229949100967,0.04999999999999999,no
positive,0,0,0.0,0.0,yes
objective,0,0,0.575659792308677,0.1,yes
objective,1,1,0.0,0.0,no
positive,2,2,2.83286520851768,-0.025,no
neutral,1,1,-0.0313522422293234,0.033333333333333326,no
positive,0,0,0.0,0.0,no
positive,2,2,0.0,0.32499999999999996,no
positive,2,2,1.40771288287908,0.5,yes
positive,2,2,4.02746457120191,0.2,no
positive,2,2,0.0,0.3,yes
positive,2,2,1.44519921674032,0.8,yes
positive,1,1,1.68250570972565,-0.25,no
positive,4,4,1.763304704049422,0.26666666666666666,yes
positive,0,0,0.0,0.0,no
positive,0,0,1.05023749422614,-0.2916666666666667,no
negative,1,1,-2.01724839209425,-0.42000000000000004,no
negative,3,3,1.655583807144874,-0.051851851851851864,no
positive,3,3,4.58680181576379,0.5583333333333333,no
neutral,2,2,2.77043359177389,0.061904761904761886,no
neutral,1,1,2.405480024445421,-0.1125,no
objective,1,1,0.680720628079802,0.0,no
neutral,1,1,0.0,0.0,no
neutral,1,1,0.0,0.0,no
positive,3,3,2.3590029330358773,0.2433035714285714,no
positive,3,3,4.450602307906682,0.5,no
positive,3,3,0.0,0.25,no
negative,3,3,0.7657243959134,0.35,no
negative,1,1,1.33922968993559,-0.2,no
negative,1,1,0.502719459767061,-0.4318181818181818,no
positive,4,4,4.33921261989228,0.8000000000000002,no
objective,0,0,1.47082950922739,-0.1,no
neutral,1,1,0.0,0.0,no
neutral,0,0,-2.6711830850742,-0.39999999999999997,no
positive,2,2,2.0927358946652452,0.3666666666666667,no
objective,0,0,1.300755989010522,0.0,yes
positive,2,2,-2.920140993843581,-0.3321428571428571,yes
negative,1,1,0.0,0.0,no
objective,2,2,0.281785813434765,0.4,no
positive,1,1,0.927524894935943,-0.4,no
positive,2,2,0.0,0.4,no
neutral,1,1,0.927524894935943,-0.2,yes
positive,0,0,-4.486849220675723,0.033333333333333326,yes
positive,2,2,2.1936467628917997,0.7000000000000001,no
neutral,0,0,0.0,0.0,no
positive,3,3,3.47573912884161,0.5,no
positive,0,0,1.340118978786988,0.13333333333333336,no
positive,0,0,0.0,0.8,no
negative,2,2,0.0,1.0,no
negative,1,1,0.927524894935943,-0.4,no
objective,0,0,0.33519361400645,-0.06111111111111113,yes
objective,0,0,0.416371308363257,0.0,no
positive,0,0,-0.019203004271713,0.25,no
neutral,0,0,0.0,0.2,no
positive,2,2,0.0,0.5333333333333333,no
negative,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
negative,2,2,0.0,0.0,no
positive,2,2,1.608245523015745,-0.15000000000000002,no
negative,0,0,1.21685492614942,0.35,no
neutral,0,0,1.25696419523725,0.2,no
positive,1,1,1.60578016123775,0.4166666666666667,no
positive,2,2,2.77633454357671,0.225,no
positive,1,1,3.47573912884161,0.7,no
negative,2,2,0.0,0.0,no
neutral,1,1,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,yes
neutral,0,0,0.0,0.0,yes
positive,1,1,0.680720628079802,0.26666666666666666,no
neutral,0,0,0.0,0.0,yes
negative,1,1,4.31945054609231,0.32499999999999996,no
positive,1,1,0.0,0.2,no
negative,0,0,-0.09079706577399993,-0.35,no
positive,1,1,2.548301068857139,0.2916666666666667,no
objective,0,0,0.0,0.0,no
negative,1,1,0.0,0.0,no
positive,0,0,0.961100354449728,0.0,no
neutral,0,0,0.880510279981069,-0.3,no
positive,4,4,2.19508110196138,0.75,no
neutral,0,0,1.838237399851323,0.0,no
positive,4,4,4.33921261989228,0.8000000000000002,no
positive,5,5,0.0,0.0,no
objective,0,0,0.0,0.0,yes
positive,2,2,2.875395944666017,0.15000000000000002,no
negative,0,0,0.539273336475273,-0.4,no
positive,1,1,0.0,-0.25,no
positive,1,1,0.0,0.2,yes
positive,1,1,0.0,-0.3333333333333333,yes
positive,1,1,2.33954827120687,0.5,yes
negative,1,1,1.1293184643897751,-0.05,yes
negative,1,1,0.0,0.0,no
positive,1,1,0.617555917504432,-0.1875,no
objective,2,2,1.8722673017455809,0.0,no
neutral,0,0,0.128867069018432,-0.1,no
negative,1,1,0.199789651901267,-0.04999999999999999,no
positive,0,0,-3.657728750022868,0.45,no
positive,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,0.0,-0.1527777777777778,no
positive,1,1,0.0,0.0,no
positive,0,0,1.8771465559123,-0.125,no
neutral,1,1,0.0,0.0,no
negative,1,1,0.927524894935943,-0.2,no
negative,3,3,-3.51171860862072,-0.4333333333333333,no
negative,3,3,-0.251932748037953,0.12023809523809524,no
negative,3,3,0.0,-0.4,no
neutral,2,2,2.391113511813033,0.04999999999999999,no
positive,1,1,0.805477259861234,-0.5,no
objective,0,0,1.4234677036701369,-0.08787878787878789,no
objective,2,2,1.09262600177811,0.13636363636363635,no
negative,2,2,0.796655504853819,-0.1,no
positive,2,2,0.0,0.0,yes
neutral,0,0,0.0,0.0,no
positive,3,3,2.8949800890037083,0.26666666666666666,no
positive,3,3,1.08258407596962,0.4681818181818182,no
positive,0,0,-3.51171860862072,-0.6999999999999998,yes
neutral,0,0,0.680720628079802,0.0,no
positive,4,4,1.26653856975283,0.45,no
positive,1,1,1.08258407596962,0.8,no
positive,1,1,3.47573912884161,0.7,no
negative,2,2,0.0,0.25,no
negative,1,1,0.822183737799262,0.15833333333333333,yes
negative,1,1,-0.08868014293125703,-0.3821428571428572,no
negative,0,0,1.25696419523725,0.0,no
positive,2,2,1.66613185449918,0.5,no
positive,0,0,0.0,0.0,no
negative,2,2,-0.251932748037953,0.2857142857142857,no
positive,0,0,2.06684271413265,0.8833333333333333,no
neutral,0,0,0.8437114172507,-0.05,no
positive,2,2,0.56357162686953,0.26666666666666666,no
positive,2,2,1.4224181152492459,0.475,yes
objective,2,2,0.0,0.25,no
positive,0,0,0.0,0.0,no
positive,1,1,0.0,0.31212121212121213,no
neutral,1,1,0.0191540206361393,0.35,no
neutral,1,1,0.60259011929692,0.0,no
positive,1,1,0.0544789358725679,-0.15000000000000002,no
positive,1,1,1.212863602741657,0.26666666666666666,no
positive,1,1,1.6806668898792991,0.55,no
negative,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
neutral,0,0,1.778562151565286,-0.03,no
positive,1,1,1.7286186044266119,0.20625000000000004,yes
positive,1,1,2.902176333965137,0.35,no
negative,0,0,1.53373687282526,0.0,no
negative,3,3,0.0,0.8,no
negative,1,1,0.0,0.4166666666666667,no
positive,2,2,1.46358861687709,0.5,no
neutral,0,0,0.0,0.0,no
positive,0,0,1.10479786345963,0.0,no
positive,1,1,0.0,0.3,no
positive,3,3,1.726985030175085,0.5,no
positive,1,1,-0.331697910025503,-0.3333333333333333,no
negative,2,2,1.40771288287908,0.16666666666666666,no
objective,0,0,1.10479786345963,0.0,no
negative,0,0,0.0,-0.8,no
negative,0,0,0.779955758806,0.1,no
positive,1,1,1.5011878901746,0.7000000000000001,no
positive,0,0,0.0,1.0,no
positive,0,0,0.0,0.0,no
neutral,2,2,0.0,0.13636363636363635,no
negative,0,0,-3.51171860862072,-0.6999999999999998,no
negative,1,1,-0.33836424531674,0.4166666666666667,no
objective,1,1,1.10479786345963,0.2,no
positive,1,1,1.09262600177811,-0.8,no
positive,0,0,0.731457188315352,0.0,no
positive,1,1,3.377364857133137,0.32,no
negative,0,0,0.0,0.0,no
positive,0,0,0.992720122186223,0.16,no
objective,1,1,1.738446821100264,0.0,no
negative,1,1,2.89804050544204,0.5,no
positive,2,2,0.813868195122174,0.4,no
positive,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,yes
negative,0,0,1.29896406337605,-0.125,no
positive,1,1,-3.657728750022868,0.3,no
negative,1,1,1.29896406337605,-0.07500000000000001,no
negative,0,0,0.0,-1.0,no
objective,0,0,0.900711131073299,0.0,no
negative,1,1,0.292216824623177,0.15,no
neutral,0,0,0.992720122186223,0.08,no
positive,1,1,-0.117954837318244,0.2,no
objective,0,0,0.0,0.0,no
positive,2,2,0.7657243959134,0.35,no
positive,0,0,0.850097879736816,0.0,yes
positive,1,1,0.0,0.0,no
negative,3,3,0.60259011929692,0.0,yes
negative,4,4,2.24890091234692,0.2125,no
neutral,3,3,2.18525200355622,0.3181818181818182,no
negative,2,2,-0.466039984815871,-0.35,no
positive,0,0,1.49687183839932,0.325,no
negative,1,1,0.0,-0.1,no
positive,1,1,0.0,0.8,no
positive,1,1,1.44353389026659,0.16666666666666666,no
positive,3,3,4.81823736880314,0.5,no
objective,0,0,0.0,0.4,no
neutral,0,0,0.0,0.0,yes
negative,1,1,0.128867069018432,0.0,no
negative,0,0,0.0,0.2,no
positive,2,2,0.60259011929692,0.0,no
positive,3,3,2.11042825946234,0.0,no
positive,0,0,2.3495901970153596,0.16818181818181818,no
positive,2,2,0.128867069018432,0.0,no
negative,1,1,0.432041690322221,0.0,no
positive,1,1,2.49336074308838,0.3181818181818182,no
negative,2,2,0.0,0.0,no
negative,0,0,0.0,0.0,no
positive,1,1,1.08258407596962,0.8,no
objective,1,1,0.448131023591772,0.0,no
negative,2,2,3.70272599021173,-0.056249999999999994,no
positive,1,1,-3.51171860862072,-0.6999999999999998,no
positive,2,2,0.0,-0.23333333333333334,no
neutral,1,1,0.0,0.0,yes
negative,1,1,0.0,0.0,no
neutral,1,1,0.0,0.0,no
positive,1,1,0.0,0.0,no
positive,2,2,2.050949263086062,0.07083333333333335,no
negative,2,2,0.927524894935943,-0.30000000000000004,no
positive,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
neutral,0,0,-0.0871444165218816,-0.16666666666666666,no
negative,1,1,1.69291549280358,0.5,no
positive,0,0,0.0,0.0,no
positive,2,2,0.0,0.16666666666666666,no
positive,0,0,0.0,0.0,yes
objective,1,1,3.44113753993896,0.0,no
negative,0,0,1.25696419523725,0.07500000000000001,no
neutral,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,0.927524894935943,-0.4,no
negative,3,3,0.0,-0.07777777777777779,no
objective,1,1,-0.251932748037953,0.14285714285714285,no
positive,2,2,3.47573912884161,0.7,no
positive,1,1,0.128867069018432,0.06818181818181818,no
positive,4,4,0.927524894935943,-0.4,no
neutral,1,1,1.25810250562971,0.0,no
positive,3,3,-0.0790455227188303,0.1787878787878788,no
neutral,1,1,0.0,0.5,yes
negative,0,0,0.0,0.0,no
positive,2,2,2.17521007774773,0.4787878787878788,no
negative,0,0,0.0,0.0,no
positive,3,3,4.98983499935411,0.2590909090909091,no
positive,2,2,1.5011878901746,0.7000000000000001,no
negative,2,2,0.128867069018432,0.09999999999999999,no
negative,0,0,0.0,0.19999999999999998,no
positive,0,0,1.21685492614942,0.35,no
positive,1,1,0.0,0.0,no
positive,1,1,3.47573912884161,0.2833333333333333,no
positive,0,0,0.0,0.0,yes
negative,2,2,0.0,0.2,yes
positive,2,2,0.0,0.4375,no
positive,2,2,2.583596399992393,-0.18333333333333335,no
positive,3,3,1.360282901887502,0.3,no
neutral,0,0,0.0,0.0,no
positive,7,7,0.927524894935943,0.14999999999999997,no
neutral,0,0,0.0,0.05,yes
positive,1,1,0.0,1.0,yes
positive,1,1,1.44318462459112,0.5,no
positive,1,1,1.44519921674032,0.4,no
negative,1,1,0.0,0.0,no
neutral,2,2,0.0,0.0,no
negative,0,0,0.0,-0.5,no
neutral,1,1,1.05521412973117,0.0,no
positive,2,2,2.254607041373332,-0.6000000000000001,no
negative,3,3,1.11106268692218,0.6000000000000001,no
positive,2,2,1.4601132883892,0.0,no
negative,0,0,0.869896575344679,-0.5,no
positive,2,2,3.6169304514519474,0.5166666666666667,no
positive,1,1,4.31701764481062,0.175,no
positive,0,0,0.0,1.0,no
positive,0,0,0.0,0.8,no
objective,1,1,1.05521412973117,0.0,no
negative,0,0,2.605666414206744,0.0,no
negative,2,2,1.904884130227977,0.07402597402597401,yes
negative,0,0,0.0,0.0,no
negative,1,1,0.8437114172507,-0.07500000000000001,no
positive,0,0,0.0,0.4,no
neutral,1,1,0.0,0.0,yes
objective,0,0,0.0,0.0,no
positive,3,3,1.40073474131027,0.5,no
objective,1,1,0.927524894935943,-0.4,yes
negative,1,1,0.779955758806,0.1,no
positive,0,0,-2.8423028983355154,-0.6999999999999998,no
positive,0,0,0.0,0.0,no
objective,1,1,1.62535028801904,-0.1,no
objective,0,0,0.0,0.0,no
objective,1,1,1.13350048432537,0.03333333333333333,no
positive,2,2,0.513495502035281,-0.3,no
objective,1,1,-1.68351854346418,-0.16666666666666666,no
positive,0,0,0.0,0.0,no
negative,0,0,0.656445998248409,-0.125,yes
neutral,0,0,0.0,0.0,no
objective,1,1,0.927524894935943,-0.1,yes
negative,0,0,0.985429359123998,-0.033333333333333326,no
objective,1,1,5.16767160365716,0.6,no
positive,1,1,0.0,0.0,no
positive,2,2,0.0,0.0,yes
positive,0,0,0.0,0.0,no
neutral,1,1,3.071462106506223,-0.039999999999999994,no
positive,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
positive,1,1,2.06684271413265,0.15,no
positive,0,0,0.0,0.1,no
negative,1,1,1.05521412973117,-0.2,no
neutral,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
objective,1,1,0.728546610120507,0.25,no
positive,2,2,0.927524894935943,-0.35,no
neutral,0,0,0.0,0.0,no
positive,0,0,0.0,0.1,no
positive,2,2,1.9586947187756012,0.25,yes
positive,1,1,2.0948414448759,0.3,no
positive,0,0,0.0,0.2,no
positive,1,1,2.31429231390011,0.4,no
negative,0,0,0.0,0.0,no
positive,3,3,3.94727319950936,0.22499999999999998,no
neutral,0,0,0.0,-0.25,no
positive,1,1,0.84127851596901,0.0,no
negative,0,0,1.09262600177811,-0.4318181818181818,no
positive,1,1,3.444386886612287,0.09999999999999998,no
negative,0,0,0.448131023591772,-0.7,yes
positive,2,2,1.292118236990037,0.35000000000000003,no
positive,3,3,2.444822401506722,0.65,no
negative,0,0,0.0,0.0,no
objective,1,1,0.965348596639623,0.0,no
neutral,3,3,3.160257881484077,0.31714285714285717,yes
objective,1,1,1.16379100138471,0.16666666666666666,no
positive,1,1,0.0,-0.15000000000000002,no
positive,1,1,1.388145598652319,0.14285714285714285,no
positive,3,3,3.47573912884161,0.5666666666666667,yes
negative,1,1,0.0,0.0,no
positive,1,1,0.0,0.5,no
neutral,0,0,1.10479786345963,0.0,yes
positive,1,1,0.0531708269587874,0.04545454545454545,no
